subscription_id,user_id,plan_type,currency,amount_paid,starting_date,ending_date,status,billing_cycle,auto_renew
SUB000608,USR01176,Pro,AED,151.78,25/02/2024,20/11/2025,Cancelled,Annual,FALSE
SUB002077,USR02529,Free,AED,0,11/03/2025,16/11/2026,Paused,Monthly,
SUB001613,USR00329,pro,USD,79.2,01/11/2024,11/08/2026,Active,,1
SUB000321,USR00165,Free,AED,0,01/06/2024,09/10/2024,Active,Monthly,
SUB002965,USR00866,Basic,AED,50.5,04/02/2026,,Active,Annual,
SUB000357,USR01253,Free,EUR,0,29/06/2025,04/06/2025,Active,Annual,
SUB002182,USR00401,Basic,AED,45.93,19/01/2026,,Cancelled,ANNUAL,TRUE
SUB002208,USR02364,Free,AED,0,26/05/2023,27/03/2025,Active,monthly,TRUE
SUB000899,USR02171,Free,AED,0,07/08/2024,15/07/2024,Cancelled,N/A,TRUE
SUB000248,USR00930,Free,AED,0,29/08/2024,,Paused,Annual,FALSE
SUB000765,USR00100,Free,AED,0,15/09/2023,02/02/2027,Cancelled,Annual,TRUE
SUB000454,USR01634,Basic,AED,50.83,06/07/2023,23/05/2024,Active,Annual,0
SUB002901,USR00014,Free,AED,0,,,Active,,no
SUB000128,USR01824,Basic,AED,50.06,02/05/2024,31/10/2024,Cancelled,Annual,0
SUB001397,USR01806,Free,AED,0,23/09/2025,,Cancelled,monthly,FALSE
SUB002820,USR02198,Pro,AED,135.42,13/10/2023,27/01/2025,Cancelled,Monthly,FALSE
SUB001801,USR01477,Basic,AED,44.18,03/07/2023,09/01/2027,Cancelled,,FALSE
SUB000960,USR00285,Free,USD,0,21/03/2026,22/12/2024,Paused,N/A,yes
SUB001640,USR02202,Pro,USD,153.09,08/11/2023,30/04/2027,Paused,N/A,
SUB001089,USR00605,Basic,AED,48.33,24/11/2025,23/03/2027,Expired,monthly,TRUE
SUB001782,USR01692,Basic,USD,49.69,25/01/2026,,Cancelled,ANNUAL,yes
SUB000638,USR02290,Basic,USD,51.46,25/07/2025,,Cancelled,,no
SUB002402,USR01393,Free,AED,0,,,Active,monthly,yes
SUB002644,USR00544,Basic,AED,51.69,03/01/2026,12/05/2024,Expired,Monthly,TRUE
SUB002756,USR00190,free,USD,460.98,26/02/2026,27/04/2025,Active,monthly,FALSE
SUB002637,USR00961,Free,AED,0,31/03/2024,,Paused,monthly,1
SUB003244,USR02606,Basic,AED,50.86,19/03/2024,,Active,monthly,no
SUB001246,USR01421,Free,AED,0,01/10/2024,01/09/2026,Expired,Annual,FALSE
SUB001534,USR00283,Free,AED,0,07/05/2025,07/12/2024,Cancelled,ANNUAL,1
SUB000714,USR02537,Enterprise,USD,521.2,25/01/2026,06/08/2024,Cancelled,monthly,no
SUB002110,USR00778,free,AED,522.43,23/07/2023,22/07/2023,Cancelled,,FALSE
SUB001486,USR01466,Enterprise,AED,511.27,24/02/2024,06/06/2025,Cancelled,,yes
SUB002316,USR00954,Pro,AED,138.19,21/12/2024,15/03/2026,Active,,TRUE
SUB000861,USR01559,Pro,AED,160.98,02/06/2024,30/04/2026,Cancelled,monthly,TRUE
SUB002621,USR00510,Enterprise,AED,462.53,27/04/2025,,Active,Monthly,TRUE
SUB003089,USR02806,Free,AED,0,29/07/2023,,Active,,0
SUB002273,USR01501,Basic,AED,48.44,05/06/2024,,Active,monthly,
SUB000309,USR01542,Basic,AED,47.75,29/01/2024,12/01/2024,Active,Annual,TRUE
SUB000918,USR01298,Pro,AED,146.85,29/11/2023,06/03/2027,Active,monthly,
SUB000483,USR02923,Enterprise,AED,468.9,,,Active,ANNUAL,
SUB003221,USR02188,Basic,AED,46.63,13/03/2025,03/10/2024,Active,N/A,FALSE
SUB002071,USR01996,Free,USD,0,28/07/2025,,Active,,TRUE
SUB001853,USR01902,Free,AED,0,02/05/2025,15/08/2024,Expired,N/A,FALSE
SUB003324,USR02602,Free,AED,0,14/08/2024,25/11/2026,Active,Annual,FALSE
SUB000240,USR01420,Free,AED,0,19/05/2025,30/05/2024,Active,Annual,FALSE
SUB000555,USR01040,N/A,AED,80.9,11/10/2025,02/08/2025,Active,,1
SUB000598,USR00352,Pro,AED,138.04,21/03/2026,,Active,Monthly,FALSE
SUB002098,USR01051,Pro,AED,148.44,01/02/2025,,Active,,0
SUB000643,USR02366,Basic,AED,49.87,28/08/2025,18/12/2026,Active,,1
SUB002199,USR02366,Basic,N/A,48.56,09/03/2025,12/12/2026,Cancelled,Monthly,0
SUB001592,USR02230,Free,AED,0,,,Active,ANNUAL,FALSE
SUB001495,USR02266,Free,USD,0,21/06/2024,,Cancelled,,yes
SUB001845,USR02415,Free,AED,0,19/03/2025,,active,N/A,0
SUB000478,USR02470,Pro,USD,148.58,03/02/2025,24/12/2026,Expired,,yes
SUB002489,USR00246,Free,USD,0,15/10/2023,22/12/2026,Active,,TRUE
SUB000045,USR00967,Free,AED,0,27/11/2023,12/09/2026,Active,ANNUAL,
SUB000192,USR01568,Basic,AED,45.34,25/08/2024,08/07/2025,Cancelled,Monthly,FALSE
SUB002580,USR00249,Pro,AED,145.82,13/09/2023,11/01/2026,ACTIVE,Annual,no
SUB001208,USR01716,Free,AED,0,11/08/2023,,Active,Monthly,
SUB001199,USR02405,--,AED,104.22,08/06/2023,24/12/2024,Cancelled,Annual,FALSE
SUB003411,USR02840,Free,AED,0,11/07/2024,,Active,monthly,FALSE
SUB002964,USR02467,Free,AED,0,22/06/2024,21/10/2026,Active,,1
SUB003256,USR01698,Pro,AED,135.93,31/08/2025,06/09/2024,Cancelled,Annual,FALSE
SUB002706,USR00758,Pro,AED,136.77,09/05/2024,12/05/2027,Active,N/A,0
SUB002822,USR00922,N/A,AED,452.08,04/08/2024,11/12/2025,Paused,,no
SUB000994,USR02191,Free,AED,0,03/01/2025,,Cancelled,,yes
SUB000990,USR01868,Basic,AED,45.03,30/09/2024,03/01/2025,Expired,Annual,
SUB003069,USR02475,Free,AED,0,31/10/2024,04/10/2024,Expired,Monthly,FALSE
SUB002718,USR00110,Basic,AED,-48.23,31/12/2024,01/12/2025,Expired,,1
SUB002956,USR02000,Free,AED,0,13/01/2025,,Active,ANNUAL,TRUE
SUB001647,USR02392,Basic,AED,46.36,19/07/2025,,Cancelled,Monthly,no
SUB001676,USR00682,Enterprise,aed,485.24,21/07/2025,15/01/2026,Expired,ANNUAL,no
SUB003291,USR00594,Free,USD,0,09/04/2026,,Active,N/A,FALSE
SUB003462,USR00912,Free,USD,0,21/06/2023,,Active,,TRUE
SUB001830,USR02245,Free,USD,0,04/03/2026,,Active,ANNUAL,TRUE
SUB002162,USR00372,Pro,AED,143.45,10/10/2024,,Cancelled,Monthly,yes
SUB001998,USR02930,Pro,AED,160.85,19/01/2026,15/01/2026,N/A,,
SUB002386,USR01857,Basic,USD,50.07,02/10/2024,,Active,Monthly,no
SUB000097,USR01613,Pro,AED,134.26,12/07/2025,30/06/2025,Active,,TRUE
SUB001866,USR00067,Free,AED,0,16/05/2023,11/02/2027,Expired,N/A,yes
SUB003112,USR02325,Free,AED,0,29/07/2024,21/12/2024,Active,ANNUAL,TRUE
SUB003339,USR01077,Free,USD,0,14/07/2024,,Expired,ANNUAL,TRUE
SUB002009,USR00127,Free,AED,0,09/07/2024,,Cancelled,Annual,no
SUB002065,USR00528,Free,AED,0,15/11/2025,11/10/2026,Cancelled,N/A,0
SUB000023,USR01763,Enterprise,AED,455.91,19/01/2026,,Paused,,0
SUB002589,USR02271,Free,AED,0,07/06/2025,,Expired,,FALSE
SUB001457,USR00382,,AED,,12/12/2023,,Cancelled,monthly,FALSE
SUB000249,USR02009,pro,AED,355.26,04/12/2024,,Active,Monthly,yes
SUB002778,USR00701,Enterprise,AED,468.33,13/01/2026,14/07/2026,Active,monthly,TRUE
SUB003439,USR00177,Free,AED,0,08/03/2026,24/07/2024,Cancelled,Monthly,TRUE
SUB001839,USR02215,Free,AED,0,26/03/2025,,Active,Annual,FALSE
SUB002272,USR02200,Basic,USD,50.71,09/12/2025,,Active,monthly,TRUE
SUB003420,USR01276,Free,AED,0,16/01/2026,19/12/2025,Paused,ANNUAL,TRUE
SUB000133,USR02853,Pro,AED,145.4,18/10/2025,08/09/2025,Active,,FALSE
SUB001282,USR02284,Pro,AED,151.72,14/06/2025,15/04/2027,Expired,Monthly,
SUB001758,USR02549,pro,AED,449.43,11/12/2024,15/12/2026,Active,N/A,1
SUB000272,USR02607,Free,USD,0,16/02/2026,,Active,N/A,1
SUB002403,USR00944,Basic,AED,48.72,11/05/2026,,Cancelled,,FALSE
SUB000250,USR01286,Pro,AED,162.51,19/12/2024,,Active,Monthly,TRUE
SUB001783,USR02847,Basic,AED,44.68,15/08/2024,20/05/2025,Active,ANNUAL,FALSE
SUB001644,USR01113,Pro,AED,152.67,30/03/2024,24/03/2024,Active,monthly,FALSE
SUB003029,USR00893,Pro,AED,147.9,19/12/2023,28/02/2026,Active,,no
SUB000711,USR02408,Pro,AED,143.87,06/02/2026,07/07/2025,Active,N/A,0
SUB000835,USR00488,Free,AED,0,22/12/2025,29/01/2027,Active,N/A,0
SUB002744,USR02709,Free,AED,0,01/07/2025,,Active,N/A,FALSE
SUB003165,USR02092,Pro,AED,159.45,09/12/2024,04/06/2026,Active,Monthly,1
SUB001864,USR02657,Proo,USD,354.29,24/12/2025,,Active,ANNUAL,yes
SUB001729,USR01557,Basic,AED,48.82,27/02/2026,,Paused,N/A,yes
SUB000609,USR00008,Basic,USD,45.13,,,Cancelled,N/A,1
SUB003098,USR01084,Basic,AED,45.43,31/10/2024,,Active,,1
SUB001974,USR00829,Pro,USD,137.44,03/11/2024,09/02/2026,Paused,N/A,yes
SUB003287,USR01886,Basic,USD,50.15,27/08/2023,02/12/2026,Active,N/A,TRUE
SUB000505,USR01580,Basic,AED,46.02,10/04/2024,08/04/2024,Cancelled,,FALSE
SUB001027,USR01559,Free,ADE,0,20/07/2025,13/04/2027,Cancelled,N/A,yes
SUB002913,USR02090,Free,AED,0,30/07/2025,,Expired,,yes
SUB002606,USR02894,Enterprise,USD,463.49,04/01/2026,21/12/2025,Cancelled,Annual,
SUB001312,USR01203,Free,AED,999999,04/06/2025,19/05/2026,Active,monthly,no
SUB001865,USR01746,Free,AED,0,17/08/2023,,Active,ANNUAL,FALSE
SUB001023,USR00738,Pro,AED,151.25,19/11/2023,,Active,monthly,FALSE
SUB002132,USR01773,Free,AED,0,20/05/2025,02/06/2026,Active,Annual,1
SUB000266,USR00390,Pro,AED,145.39,03/06/2024,04/09/2024,Active,monthly,FALSE
SUB001800,USR01992,Pro,AED,157.39,07/02/2024,19/06/2026,Cancelled,,TRUE
SUB000954,USR00313,Free,AED,0,08/07/2023,,Active,N/A,TRUE
SUB003373,USR02752,Basic,USD,47.93,13/10/2025,,Active,Annual,TRUE
SUB003220,USR00298,Basic,AED,52.29,19/07/2023,22/06/2023,Expired,Annual,TRUE
SUB001196,USR00254,Free,AED,0,10/10/2023,16/11/2024,Cancelled,Monthly,
SUB003230,USR01271,Free,AED,0,03/09/2024,,Cancelled,Annual,no
SUB000679,USR02748,Free,AED,0,25/10/2023,27/04/2026,Paused,Monthly,no
SUB002905,USR02758,Free,AED,999999,11/05/2024,08/08/2024,Cancelled,Monthly,FALSE
SUB000275,USR02856,Enterprise,USD,491.15,13/10/2023,22/02/2027,Active,,TRUE
SUB002857,USR01042,Free,AED,0,10/12/2023,12/04/2027,Cancelled,,TRUE
SUB000233,USR02203,Free,USD,0,17/03/2024,30/01/2026,Cancelled,,FALSE
SUB000614,USR02547,Basic,AED,999999,25/03/2025,28/01/2027,Paused,N/A,0
SUB001499,USR01518,Pro,AED,146.2,06/04/2025,19/05/2026,Cancelled,,TRUE
SUB000874,USR00232,Free,AED,0,21/06/2024,01/12/2024,Cancelled,ANNUAL,FALSE
SUB003066,USR01958,Enterprise,AED,469.58,27/07/2023,,Active,monthly,TRUE
SUB001848,USR02283,Free,AED,0,29/10/2024,,Cancelled,Monthly,no
SUB000881,USR01311,Pro,USD,149.75,21/01/2024,,Active,ANNUAL,yes
SUB002267,USR00856,Free,USD,0,28/08/2025,,Active,Annual,0
SUB000648,USR00172,Free,AED,0,21/08/2023,,Expired,Monthly,yes
SUB001962,USR02482,Basic,AED,52.48,09/04/2024,29/12/2026,Active,monthly,
SUB002534,USR00966,Free,USD,0,28/06/2025,,Active,ANNUAL,
SUB000037,USR02103,Free,AED,0,07/12/2023,25/04/2027,Active,ANNUAL,TRUE
SUB001601,USR02315,Free,AED,0,08/03/2024,,Active,ANNUAL,no
SUB001145,USR02767,Free,AED,0,05/11/2023,11/04/2027,Active,monthly,yes
SUB002018,USR01817,Free,AED,0,08/08/2024,04/08/2024,Active,N/A,FALSE
SUB001779,USR01367,Basic,AED,53.31,27/11/2025,30/09/2026,Active,,TRUE
SUB000202,USR00861,Pro,USD,141.5,23/04/2025,16/07/2026,Active,ANNUAL,no
SUB002650,USR01795,Free,AED,0,01/03/2026,04/10/2024,Active,,1
SUB000031,USR02049,Pro,AED,161.99,22/05/2025,,Paused,Annual,no
SUB000823,USR01241,Basic,AED,51.01,03/01/2026,,Paused,Monthly,no
SUB000938,USR00585,Basic,AED,50.15,31/07/2023,20/05/2025,Cancelled,Monthly,0
SUB000904,USR00561,Pro,AED,158.55,12/09/2025,19/08/2025,Cancelled,N/A,1
SUB002306,USR02101,Pro,USD,142.8,09/12/2024,19/11/2024,Cancelled,Annual,TRUE
SUB003077,USR00718,Free,AED,0,07/01/2026,,Active,,TRUE
SUB002070,USR00616,Basic,AED,53.28,13/04/2026,31/07/2026,Active,Monthly,FALSE
SUB001513,USR00593,Free,AED,0,04/02/2024,29/01/2024,Active,,FALSE
SUB002330,USR00009,Pro,AED,138.44,30/09/2025,,Expired,Annual,1
SUB002850,USR00840,Pro,AED,-163.79,11/10/2023,18/11/2026,Active,,FALSE
SUB003000,USR00842,Basic,AED,46.78,08/07/2024,21/05/2025,Active,monthly,1
SUB002786,USR00322,Free,AED,0,09/01/2024,16/02/2025,Active,N/A,no
SUB002980,USR01022,--,AED,442.75,01/11/2024,08/07/2025,Active,N/A,yes
SUB001766,USR02239,Free,AED,0,06/09/2023,19/07/2025,Expired,N/A,1
SUB001578,USR02049,Free,USD,0,10/09/2023,10/09/2026,Active,Annual,1
SUB002082,USR00068,Basic,AED,48.34,04/07/2025,30/07/2024,Active,Monthly,1
SUB001226,USR00507,Free,AED,0,31/03/2025,,Cancelled,N/A,yes
SUB003159,USR01491,Basic,AED,,16/06/2025,27/05/2025,Cancelled,Annual,1
SUB002663,USR02324,Free,AED,,16/02/2026,,Active,monthly,TRUE
SUB000628,USR01939,Free,USD,0,12/06/2024,,Active,ANNUAL,no
SUB000531,USR01120,Free,AED,0,24/12/2025,28/12/2026,active,,0
SUB002588,USR00692,Basic,AED,45.35,19/04/2024,07/09/2026,Active,ANNUAL,TRUE
SUB000374,USR00011,Basic,AED,44.55,28/06/2024,19/07/2025,N/A,monthly,FALSE
SUB000845,USR01861,Free,AED,0,23/04/2024,,Active,N/A,0
SUB000227,USR02585,Free,AED,999999,,,Paused,monthly,1
SUB000194,USR00006,Pro,USD,154.59,25/11/2023,02/11/2024,Cancelled,monthly,
SUB002657,USR01175,Free,AED,0,19/11/2023,03/04/2027,Expired,N/A,FALSE
SUB001012,USR00300,Basic,AED,49.13,14/04/2025,15/08/2026,Cancelled,Monthly,TRUE
SUB003400,USR02296,Free,USD,0,18/07/2023,,Expired,,FALSE
SUB001029,USR02529,Free,USD,0,30/05/2024,28/04/2026,Active,ANNUAL,FALSE
SUB001711,USR01308,pro,AED,434.47,03/10/2023,,Cancelled,Monthly,TRUE
SUB001342,USR00966,Basic,USD,50.75,01/09/2023,27/06/2025,Active,,1
SUB001536,USR02909,Free,AED,0,07/04/2026,24/07/2024,Active,Monthly,no
SUB003214,USR01935,Free,USD,0,30/01/2024,,Cancelled,N/A,FALSE
SUB000185,USR01845,Free,AED,0,06/10/2023,,Active,monthly,no
SUB000728,USR02221,Pro,AED,137.25,11/07/2024,09/07/2026,Cancelled,monthly,no
SUB002767,USR00300,Free,AED,0,18/08/2024,,Active,monthly,no
SUB001797,USR01018,,AED,19.86,22/04/2026,,Expired,Monthly,no
SUB002168,USR00822,Free,AED,0,,,Cancelled,monthly,TRUE
SUB001860,USR01056,Free,AED,0,13/02/2026,,Active,N/A,FALSE
SUB000230,USR01189,Pro,AED,141.32,25/12/2023,17/07/2026,Active,monthly,1
SUB000167,USR01829,Free,AED,0,29/03/2025,,Active,ANNUAL,no
SUB002680,USR00169,Proo,AED,153.46,02/10/2023,18/06/2024,Active,N/A,TRUE
SUB001272,USR02805,Free,AED,0,22/09/2023,04/08/2025,Expired,,TRUE
SUB001111,USR02430,Enterprise,AED,-530.34,28/01/2024,,Cancelled,Monthly,TRUE
SUB003308,USR00990,Free,USD,0,21/06/2023,,Active,Annual,FALSE
SUB002882,USR00842,Basic,AED,45.45,09/04/2025,,Active,Annual,FALSE
SUB002233,USR00339,Basic,USD,50.1,28/11/2023,07/05/2026,Active,N/A,
SUB002851,USR00563,Free,,0,21/09/2025,14/08/2025,Paused,Monthly,
SUB002651,USR02050,Pro,AED,140.2,11/11/2024,,Active,Annual,TRUE
SUB003467,USR00343,Pro,AED,137.29,07/03/2025,,Cancelled,Monthly,1
SUB000189,USR01644,Free,AED,0,12/09/2025,12/03/2025,Active,Monthly,
SUB000404,USR02928,Enterprise,AED,503.64,22/06/2024,,Active,Annual,0
SUB002424,USR01015,Free,USD,0,04/07/2024,18/04/2027,Cancelled,ANNUAL,TRUE
SUB001326,USR01084,BASIC,AED,421.78,10/08/2023,,Active,N/A,1
SUB001205,USR00633,Enterprise,AED,538.04,12/06/2023,,Expired,Monthly,no
SUB002015,USR02649,Enterprise,USD,493.53,01/07/2023,07/07/2026,Cancelled,Annual,FALSE
SUB000153,USR02298,Free,AED,,08/04/2024,07/08/2025,Cancelled,,FALSE
SUB000816,USR01243,Free,AED,0,,,Active,N/A,TRUE
SUB002141,USR02781,Pro,USD,159.79,02/02/2026,03/05/2026,Cancelled,Monthly,TRUE
SUB001337,USR01970,Basic,USD,45.6,04/01/2024,,Active,monthly,TRUE
SUB000893,USR00188,Free,AED,0,04/11/2023,04/10/2026,Expired,Monthly,TRUE
SUB001562,USR02718,Enterprise,AED,501.37,26/02/2026,20/09/2024,Expired,Monthly,no
SUB001094,USR00790,Enterprise,AED,999999,07/11/2024,19/09/2026,Active,monthly,0
SUB002468,USR00336,Basic,AED,44.57,10/03/2026,18/03/2027,Active,Monthly,0
SUB000735,USR02038,Basic,AED,,23/05/2025,,Active,monthly,
SUB001365,USR01386,Free,AED,0,12/05/2025,15/04/2025,Active,,no
SUB002212,USR01916,Pro,AED,148.22,05/12/2024,16/03/2026,Paused,Monthly,0
SUB000927,USR02392,Pro,AED,141.7,20/08/2023,,Cancelled,,no
SUB000843,USR00570,Basic,AED,46.82,,,Expired,N/A,FALSE
SUB000367,USR00870,Basic,AED,50.76,26/08/2024,27/08/2024,Active,,TRUE
SUB000071,USR00100,Free,AED,0,31/07/2023,29/08/2026,Active,monthly,yes
SUB001824,USR00250,Free,AED,0,31/08/2023,23/09/2024,Active,N/A,yes
SUB001033,USR01372,free,AED,438.1,02/08/2024,,Active,N/A,no
SUB002825,USR01172,Free,AED,0,12/02/2026,07/02/2027,Active,ANNUAL,FALSE
SUB002459,USR02205,Free,usd,0,27/07/2025,23/05/2025,Expired,,0
SUB001951,USR02536,Basic,AED,49.79,25/10/2023,26/11/2026,Paused,monthly,yes
SUB001721,USR00307,Basic,AED,49.46,05/10/2024,,Expired,ANNUAL,1
SUB000209,USR02687,Free,AED,0,02/09/2023,,Active,N/A,TRUE
SUB000397,USR00005,Basic,USD,50.64,15/09/2024,16/02/2025,Active,ANNUAL,1
SUB002708,USR01749,Pro,AED,145.94,06/08/2023,17/03/2025,Active,N/A,
SUB000721,USR02339,Free,AED,0,31/01/2026,12/01/2025,Active,N/A,TRUE
SUB001254,USR00749,Free,AED,0,20/02/2024,,Active,Annual,no
SUB001330,USR02055,Basic,AED,53.51,06/04/2024,16/07/2026,Paused,monthly,
SUB001683,USR00581,Basic,AED,44.34,30/09/2023,04/09/2024,Active,N/A,1
SUB003025,USR01662,Free,AED,0,05/02/2025,09/03/2025,Active,Annual,no
SUB002596,USR00750,Free,USD,0,19/12/2024,10/02/2025,Active,Monthly,0
SUB002351,USR01585,Free,AED,0,07/06/2023,,Cancelled,Annual,0
SUB002170,USR01630,Enterprise,AED,-525.93,,,Expired,monthly,1
SUB001989,USR02017,Free,AED,0,02/08/2025,14/04/2027,Active,N/A,
SUB000288,USR02768,Basic,AED,44.63,10/11/2025,02/07/2026,Paused,N/A,no
SUB000826,USR01888,Pro,AED,135.89,12/12/2023,20/12/2024,Active,N/A,no
SUB000222,USR01950,Basic,AED,-53.74,18/09/2023,27/08/2023,Active,ANNUAL,FALSE
SUB002597,USR00777,Free,AED,0,26/09/2023,08/07/2025,--,ANNUAL,TRUE
SUB001988,USR02946,Free,AED,0,26/09/2023,10/08/2024,Paused,monthly,FALSE
SUB002713,USR01359,Enterprise,AED,477.27,06/11/2023,,Active,ANNUAL,
SUB002164,USR00840,Basic,AED,49.72,16/02/2026,,Active,Annual,no
SUB002221,USR02001,Basic,AED,-49.26,11/05/2025,22/12/2025,Paused,ANNUAL,FALSE
SUB002613,USR02746,Pro,AED,160.09,21/06/2023,,Active,Monthly,no
SUB003180,USR00999,Free,USD,0,07/08/2025,29/10/2025,Paused,monthly,yes
SUB003456,USR01946,Pro,AED,148.91,28/01/2026,20/06/2025,Cancelled,Annual,FALSE
SUB000356,USR00611,pro,AED,149.89,03/06/2023,,Active,Annual,FALSE
SUB003102,USR01238,Free,AED,0,05/07/2025,,Active,monthly,TRUE
SUB001229,USR02766,Basic,AED,50.47,29/11/2025,,Active,Monthly,TRUE
SUB003187,USR00218,Pro,AED,142.13,03/09/2024,13/01/2025,Active,monthly,1
SUB001666,USR00873,Basic,AED,53.12,29/03/2026,02/07/2024,,N/A,no
SUB002165,USR02669,Proo,AED,252.81,08/09/2025,,Paused,Monthly,FALSE
SUB001135,USR01554,Free,AED,0,19/04/2024,,Active,ANNUAL,TRUE
SUB003228,USR00468,Free,N/A,0,30/09/2024,28/05/2025,Active,,TRUE
SUB002415,USR02695,Pro,AED,,13/05/2024,,Cancelled,N/A,0
SUB001458,USR00647,Free,AED,0,05/08/2024,23/01/2026,Cancelled,monthly,TRUE
SUB002449,USR02671,Pro,USD,146.51,01/12/2023,20/01/2026,cancelled,ANNUAL,1
SUB002541,USR02459,Free,AED,0,25/03/2024,08/10/2024,ACTIVE,N/A,no
SUB001511,USR02845,Enterprise,N/A,511.54,22/04/2026,,,ANNUAL,FALSE
SUB003082,USR00411,BASIC,USD,119.51,08/04/2024,,Active,N/A,yes
SUB000491,USR00790,Pro,AED,148.01,06/05/2024,23/04/2026,Expired,Annual,no
SUB000668,USR00791,Basic,USD,46.07,10/10/2023,,Active,N/A,yes
SUB002064,USR01509,Free,AED,0,27/02/2026,20/12/2024,Active,N/A,FALSE
SUB000067,USR02190,Free,AED,0,09/07/2023,,Active,Annual,yes
SUB000392,USR02504,Enterprise,AED,454.25,12/10/2025,19/06/2026,Expired,Monthly,TRUE
SUB001387,USR01336,Free,USD,0,30/04/2025,,Cancelled,monthly,FALSE
SUB002193,USR01078,Free,AED,0,30/01/2024,23/02/2025,Active,,0
SUB000296,USR00068,Basic,AED,48.16,19/12/2024,,Active,Monthly,1
SUB001488,USR02038,free,AED,207.47,18/07/2024,12/12/2024,Active,ANNUAL,
SUB000169,USR00079,Basic,AED,46.37,22/08/2023,,Paused,monthly,FALSE
SUB001975,USR02630,Free,AED,0,06/12/2024,07/09/2026,Active,ANNUAL,1
SUB002184,USR02838,free,AED,286.74,01/08/2024,,Expired,N/A,no
SUB003379,USR00302,Basic,AED,44.64,21/08/2025,,Active,Monthly,TRUE
SUB000305,USR00232,Pro,AED,162.1,30/09/2023,,Expired,N/A,0
SUB002796,USR00765,Free,AED,0,30/11/2025,04/11/2025,Active,,FALSE
SUB001727,USR01110,Enterprise,AED,500.43,10/07/2023,,Cancelled,,TRUE
SUB002885,USR01869,Free,AED,0,14/09/2025,,Expired,monthly,yes
SUB002427,USR02969,--,AED,209.06,16/04/2024,,Paused,Annual,1
SUB002388,USR02371,Basic,AED,51.89,12/03/2024,24/07/2025,Active,Monthly,FALSE
SUB002024,USR01189,Basic,AED,44.64,21/08/2025,20/11/2024,Active,N/A,no
SUB000543,USR01910,Free,AED,0,,,Cancelled,N/A,0
SUB000204,USR01880,Basic,AED,48.84,29/09/2025,28/07/2025,Cancelled,N/A,TRUE
SUB003422,USR00088,Free,AED,0,23/12/2025,13/06/2025,Active,Annual,no
SUB000672,USR01288,Free,AED,0,29/04/2024,04/06/2025,N/A,monthly,TRUE
SUB002889,USR00089,Enterprise,AED,462.16,11/10/2024,21/10/2024,Paused,ANNUAL,
SUB002265,USR01959,Pro,AED,999999,12/01/2025,03/12/2026,Active,,0
SUB002911,USR00998,Enterprise,USD,537.9,19/12/2023,26/04/2026,Active,ANNUAL,no
SUB001239,USR02048,Free,USD,0,05/02/2024,,Active,monthly,yes
SUB002161,USR02493,Free,AED,0,16/01/2026,17/11/2026,Cancelled,monthly,FALSE
SUB000726,USR01336,Free,AED,0,04/08/2025,,Expired,N/A,1
SUB000732,USR00470,Free,AED,0,23/08/2024,,Expired,monthly,
SUB002883,USR01429,Basic,AED,48.23,02/05/2026,,Active,ANNUAL,TRUE
SUB000083,USR02125,Free,AED,0,15/08/2023,,Expired,ANNUAL,0
SUB000473,USR02589,Basic,AED,53.4,05/04/2026,,Active,N/A,0
SUB003405,USR01912,Free,USD,0,13/06/2024,15/05/2026,Active,Annual,FALSE
SUB001693,USR01835,Enterprise,AED,486.22,26/07/2023,13/10/2025,Cancelled,Annual,TRUE
SUB001393,USR01992,Enterprise,AED,499.12,27/03/2025,,Active,ANNUAL,TRUE
SUB003222,USR01148,BASIC,AED,513.93,15/01/2024,,Expired,monthly,1
SUB001611,USR02369,Pro,AED,138.12,31/03/2026,20/06/2024,Cancelled,Annual,no
SUB000365,USR02091,Free,AED,0,20/03/2026,29/04/2026,Active,monthly,TRUE
SUB001987,USR01086,Basic,AED,52.97,13/03/2024,12/03/2026,Active,,TRUE
SUB003330,USR00980,Basic,AED,45.56,10/03/2025,,Cancelled,monthly,yes
SUB001657,USR00452,Basic,AED,46.04,05/05/2024,22/11/2024,Paused,ANNUAL,FALSE
SUB002266,USR02102,Basic,AED,51.75,26/12/2024,11/05/2026,Cancelled,,FALSE
SUB002309,USR00817,Free,AED,0,21/04/2026,21/10/2025,Active,Annual,FALSE
SUB000968,USR00283,Free,AED,0,21/07/2024,,--,ANNUAL,no
SUB002042,USR01279,Basic,AED,48.45,26/09/2024,22/03/2025,Paused,ANNUAL,TRUE
SUB003309,USR01913,Pro,AED,139.3,27/08/2024,05/05/2026,Cancelled,monthly,yes
SUB002062,USR01708,Basic,USD,46.56,14/01/2024,24/08/2024,Expired,Annual,1
SUB003141,USR01379,Proo,AED,220.27,13/11/2023,,Paused,Monthly,FALSE
SUB000143,USR01540,Basic,AED,46.64,,,ACTIVE,Monthly,1
SUB000501,USR00507,Free,AED,0,06/04/2025,03/02/2026,Expired,N/A,TRUE
SUB002416,USR01668,Free,USD,0,18/03/2025,,Active,,FALSE
SUB003143,USR00301,Free,AED,0,16/10/2024,24/07/2026,Cancelled,monthly,FALSE
SUB002213,USR02383,free,AED,126.95,21/06/2024,23/02/2025,Active,ANNUAL,TRUE
SUB003226,USR02822,N/A,ADE,127.58,09/08/2023,07/08/2024,Cancelled,Annual,1
SUB002026,USR00833,Pro,AED,161.78,03/12/2025,25/06/2024,Active,ANNUAL,TRUE
