feedback_id,user_id,tool_id,feedback_date,rating,feedback_text,feedback_category,sentiment,would_recommend
FB002343,USR02246,TOOL003,2025-12-11,3.0,Best AI tool I have used so far.,General Feedback,Positive,
FB002375,USR01550,TOOL007,2025-01-22,1.0,1234,Support,Neutral,Yes
FB000737,USR00412,TOOL001,2024-07-02,4.0,"Too slow, crashes often.",Other,Negative,False
FB001662,USR00888,TOOL007,2024-07-16,4.0,"Disappointing results, expected better.",N/A,,Yes
FB003076,USR01024,TOOL002,2025-09-28,1.0,N/A,Pricing,NEGATIVE,True
FB002291,USR02201,TOOL008,2026-02-11,4.0,Incredibly fast and accurate responses.,N/A,N/A,No
FB002029,USR02855,TOOL009,2026-01-11,2.0,asdfjkl;,Other,,No
FB003744,USR01678,TOOL003,2026-05-10,5.0,,Other,Positive,No
FB001668,USR00606,TOOL009,2026-04-09,1.0,Customer support is terrible.,N/A,,No
FB003873,USR00446,TOOL002,2025-05-30,3.0,Really love using this tool daily!,Performance,N/A,Yes
FB000047,USR02043,TOOL006,2024-11-01,2.0,asdfjkl;,Support,,0
FB003852,USR00727,TOOL003,2025-10-08,3.0,Game changer for my workflow.,Bug Report,Positive,True
FB000660,USR01150,TOOL012,2025-09-12,5.0,Saves me hours of work every week.,Support,Neutral,False
FB000243,USR01321,TOOL004,2025-10-22,5.0,Really love using this tool daily!,Other,Neutral,0
FB003094,USR02109,TOOL008,2025-10-06,3.0,Average product.,General Feedback,N/A,False
FB003574,USR02422,TOOL004,2024-10-10,2.0,Very expensive for what it offers.,Pricing,NEGATIVE,N/A
FB000025,USR01432,TOOL004,2025-10-21,2.0,Saves me hours of work every week.,FEATURE REQUEST,Negative,False
FB003853,USR00479,TOOL003,2024-06-17,4.0,asdfjkl;,Performance,,0
FB000547,USR02953,TOOL009,2025-12-23,2.0,Best AI tool I have used so far.,bug report,Negative,N/A
FB003476,USR00630,TOOL003,2024-11-25,2.0,Average product.,FEATURE REQUEST,positive,No
FB003392,USR00095,TOOL010,2025-05-31,2.0,.,Pricing,Negative,True
FB003452,USR01651,TOOL005,2024-07-25,,"Too slow, crashes often.",Support,,Yes
FB003008,USR00127,TOOL005,,,"Disappointing results, expected better.",Performance,N/A,True
FB003302,USR00193,TOOL012,2026-01-10,4.0,1234 â€™ â€œ,bug report,,Yes
FB001720,USR01620,TOOL003,2025-02-14,1.0,.,General Feedback,positive,1
FB003553,USR00282,TOOL001,2026-01-21,1.0,,Support,N/A,
FB000696,USR02100,TOOL002,2025-12-22,2.0,1234,General Feedback,Positive,0
FB001056,USR01509,TOOL001,2025-12-03,5.0,Really love using this tool daily!,Performance,Positive,Yes
FB001618,USR02570,TOOL009,2025-08-01,1.0,!!!!!,Performance,Negative,
FB002353,USR02748,TOOL001,2024-07-22,4.0,.,FEATURE REQUEST,positive,1
FB003689,USR02695,TOOL011,2026-04-07,1.0,Game changer for my workflow.,Feature Request,N/A,0
FB003780,USR01484,TOOL002,2025-10-23,4.0,Very expensive for what it offers.,bug report,NEGATIVE,No
FB002821,USR00175,TOOL011,2025-07-16,5.0,1234,General Feedback,Negative,
FB000332,USR01276,TOOL001,2026-10-17,10.0,"Disappointing results, expected better.",Bug Report,NEGATIVE,False
FB000840,USR00770,TOOL003,2025-10-02,2.0,"Disappointing results, expected better.",Performance,Neutral,True
FB000228,USR01086,TOOL009,2027-01-11,5.0,,Other,positive,False
FB000603,USR01447,TOOL001,2025-01-01,5.0,asdfjkl;,Pricing,positive,N/A
FB000007,USR00870,TOOL011,2025-01-30,5.0,Saves me hours of work every week.,bug report,Positive,1
FB001807,USR00572,TOOL004,2025-07-02,2.0,Customer support is terrible.,General Feedback,NEGATIVE,N/A
FB002899,USR00821,TOOL004,2024-08-19,1.0,Game changer for my workflow.,FEATURE REQUEST,positive,0
FB002564,USR99244,TOOL005,2025-07-03,4.0,"It is okay, nothing special.",Performance,Negative,
FB000116,USR01931,TOOL006,2024-09-16,5.0,Really love using this tool daily!,Other,positive,1
FB001809,USR02371,TOOL011,2025-09-13,5.0,Really love using this tool daily!,Performance,positive,0
FB002826,USR00054,TOOL012,2026-04-28,5.0,Average product.,Other,Positive,0
FB003177,USR02152,TOOL004,2025-10-19,3.0,Customer support is terrible.,Support,Negative,True
FB003197,USR02545,TOOL006,2025-03-17,5.0,N/A,N/A,Negative,False
FB000043,USR00447,TOOL003,2026-03-25,1.0,"Too slow, crashes often.",General Feedback,Neutral,0
FB003649,USR01170,TOOL012,2025-09-24,1.0,Really love using this tool daily!,Performance,Positive,False
FB001084,USR02185,TOOL008,2024-08-02,5.0,"It is okay, nothing special.",Pricing,Negative,
FB003589,USR02658,TOOL010,2025-02-24,2.0,,FEATURE REQUEST,NEGATIVE,
FB003344,USR01580,TOOL004,2025-11-03,4.0,.,FEATURE REQUEST,Neutral,No
FB000388,USR00603,TOOL003,2024-12-08,4.0,"Disappointing results, expected better.",Other,Neutral,1
FB002435,USR00372,TOOL005,2026-01-27,4.0,Really love using this tool daily!,FEATURE REQUEST,Negative,
FB001368,USR01363,TOOL006,2024-06-07,5.0,Saves me hours of work every week.,FEATURE REQUEST,positive,No
FB001467,USR02157,TOOL007,2025-02-13,6.0,Really love using this tool daily!,N/A,Positive,False
FB001553,USR02059,TOOL006,2024-10-19,6.0,Game changer for my workflow.,Bug Report,N/A,0
FB000752,USR00939,TOOL001,2025-08-06,3.0,Customer support is terrible.,General Feedback,Neutral,Yes
FB002191,USR99381,TOOL002,2026-11-08,4.0,Best AI tool I have used so far.,Bug Report,,Yes
FB002092,USR01298,TOOL007,2025-07-14,2.0,,Bug Report,Negative,
FB002156,USR00763,TOOL001,2024-08-20,3.0,Customer support is terrible. â€™ â€œ,Performance,Neutral,N/A
FB003771,USR01296,TOOL006,2025-09-10,3.0,.,bug report,Neutral,0
FB002860,USR99348,TOOL001,2024-12-04,5.0,Does the job but nothing more.,,NEGATIVE,
FB000355,USR01039,TOOL006,2026-04-22,2.0,"Too slow, crashes often.",Bug Report,positive,
FB003503,USR00108,TOOL008,2025-03-21,1.0,Does the job but nothing more.,bug report,NEGATIVE,0
FB000666,USR00283,TOOL001,2025-07-13,1.0,Saves me hours of work every week.,bug report,,True
FB003962,USR02549,TOOL011,2024-05-13,4.0,Saves me hours of work every week.,,NEGATIVE,1
FB001283,USR02852,TOOL001,2024-09-06,4.0,"Disappointing results, expected better.",N/A,Positive,0
FB000808,USR01257,TOOL002,2025-06-05,3.0,"It is okay, nothing special.",Other,positive,False
FB002245,USR02833,TOOL003,2025-11-02,5.0,,,Negative,0
FB001930,USR00021,TOOL003,,2.0,"Too slow, crashes often.",bug report,positive,No
FB003353,USR00172,TOOL012,2025-05-22,5.0,Saves me hours of work every week.,Feature Request,positive,1
FB002584,USR00197,TOOL002,2025-06-25,3.0,Game changer for my workflow.,N/A,Negative,False
FB002424,USR02357,TOOL011,2026-04-03,-1.0,.,FEATURE REQUEST,Neutral,No
FB002326,USR01526,TOOL003,2025-03-29,2.0,"Too slow, crashes often.",Performance,,No
FB003183,USR01689,TOOL001,2024-09-04,1.0,!!!!!,Performance,Negative,
FB000987,USR00597,TOOL009,2026-04-19,3.0,Customer support is terrible.,Bug Report,,
FB003569,USR01244,TOOL006,2024-06-15,0.0,Game changer for my workflow.,Pricing,,
FB001320,USR02914,TOOL008,,1.0,1234,Performance,Positive,False
FB002816,USR00983,TOOL002,2025-11-08,1.0,Incredibly fast and accurate responses. â€™ â€œ,FEATURE REQUEST,Positive,0
FB000868,USR01164,TOOL011,2025-10-15,2.0,!!!!!,Pricing,positive,False
FB000866,USR00135,TOOL005,2026-04-04,4.0,N/A,Feature Request,positive,1
FB001858,USR00701,TOOL010,2025-05-04,1.0,Incredibly fast and accurate responses.,Performance,Neutral,1
FB003487,USR01191,TOOL001,2025-04-17,4.0,Best AI tool I have used so far.,Pricing,,No
FB002023,USR02389,TOOL007,2024-07-31,2.0,Average product.,,NEGATIVE,0
FB001115,USR02857,TOOL002,2026-05-02,3.0,"Too slow, crashes often.",FEATURE REQUEST,N/A,Yes
FB000526,USR00122,TOOL009,2024-09-15,3.0,Average product. â€™ â€œ,Support,N/A,No
FB002567,USR01203,TOOL002,2024-05-17,5.0,!!!!!,Support,Neutral,True
FB000979,USR01415,TOOL003,2024-08-27,3.0,Very expensive for what it offers.,Pricing,Positive,0
FB000421,USR01816,TOOL002,2024-06-07,5.0,Many bugs and the UI is confusing.,General Feedback,Neutral,False
FB001322,USR02245,TOOL011,2024-06-16,4.0,Saves me hours of work every week.,Pricing,N/A,N/A
FB002553,USR01556,TOOL010,,0.0,Many bugs and the UI is confusing.,Other,N/A,1
FB003368,USR00909,TOOL009,,2.0,Does the job but nothing more.,bug report,NEGATIVE,0
FB002493,USR01931,TOOL001,2024-08-07,2.0,Really love using this tool daily!,Feature Request,N/A,False
FB000330,USR01789,TOOL002,2025-05-28,2.0,Really love using this tool daily!,FEATURE REQUEST,Neutral,Yes
FB002907,USR02251,TOOL002,2025-08-11,2.0,1234,Performance,Neutral,False
FB002182,USR02385,TOOL009,2025-11-14,4.0,Best AI tool I have used so far.,Support,positive,No
FB003550,USR00697,TOOL004,2026-01-21,1.0,Very expensive for what it offers.,bug report,Positive,N/A
FB000829,USR02599,TOOL003,2024-05-20,2.0,Game changer for my workflow.,FEATURE REQUEST,NEGATIVE,No
FB002897,USR00887,TOOL001,2024-06-08,1.0,.,General Feedback,positive,No
FB002664,USR01186,TOOL003,2025-08-27,5.0,Game changer for my workflow.,Bug Report,Positive,False
FB001644,USR02326,TOOL006,,4.0,Best AI tool I have used so far.,N/A,Neutral,1
FB002430,USR02400,TOOL008,2024-11-27,6.0,Very expensive for what it offers.,N/A,Neutral,1
FB003061,USR00667,TOOL001,2024-05-19,5.0,Incredibly fast and accurate responses.,N/A,,1
FB000807,USR00412,TOOL012,2024-09-02,2.0,"Too slow, crashes often.",N/A,N/A,0
FB000227,USR00053,TOOL011,2025-12-25,2.0,asdfjkl;,,Positive,False
FB002499,USR02523,TOOL010,2026-03-23,1.0,Best AI tool I have used so far.,bug report,Negative,
FB002270,USR02285,TOOL011,2026-03-18,1.0,.,,N/A,
FB003312,USR00629,TOOL008,2025-05-31,4.0,Saves me hours of work every week.,Bug Report,NEGATIVE,1
FB001777,USR01485,TOOL005,2027-02-19,4.0,Very expensive for what it offers.,Bug Report,,
FB002594,USR00382,TOOL001,2025-03-29,4.0,N/A,bug report,positive,True
FB000276,USR01025,TOOL012,2025-12-27,4.0,.,Pricing,N/A,False
FB001926,USR00437,TOOL010,,4.0,Saves me hours of work every week. â€™ â€œ,Other,positive,
FB003236,USR02584,TOOL004,2026-02-19,1.0,Customer support is terrible.,N/A,Negative,True
FB003939,USR02586,TOOL004,2025-08-18,1.0,Customer support is terrible.,Feature Request,Neutral,1
FB003927,USR00844,TOOL011,2024-08-25,2.0,Many bugs and the UI is confusing. â€™ â€œ,bug report,Positive,N/A
FB003841,USR01654,TOOL012,2024-06-26,2.0,Does the job but nothing more.,Performance,N/A,No
FB001254,USR00100,TOOL004,2024-08-12,1.0,"Disappointing results, expected better.",N/A,N/A,No
FB003316,USR02639,TOOL007,2025-02-03,7.0,Game changer for my workflow.,General Feedback,Positive,1
FB003342,USR02598,TOOL008,2024-09-03,1.0,Does the job but nothing more.,bug report,NEGATIVE,0
FB000958,USR01820,TOOL001,2025-11-12,2.0,N/A â€™ â€œ,N/A,NEGATIVE,
FB000095,USR01755,TOOL003,2026-07-09,7.0,Incredibly fast and accurate responses.,Pricing,Negative,1
FB003413,USR99736,TOOL004,2026-02-08,5.0,Saves me hours of work every week.,Support,Negative,1
FB003250,USR01009,TOOL006,2024-07-18,5.0,,Performance,positive,
FB000883,USR00755,TOOL003,2025-11-21,1.0,Best AI tool I have used so far.,Support,NEGATIVE,False
FB000694,USR02117,TOOL009,2024-12-15,3.0,Very expensive for what it offers. â€™ â€œ,bug report,Negative,Yes
FB000995,USR01549,TOOL010,2025-01-10,5.0,"Too slow, crashes often.",Other,N/A,True
FB003120,USR02000,TOOL009,2025-04-25,1.0,,,Positive,False
FB001492,USR02927,TOOL006,2026-01-16,7.0,Best AI tool I have used so far.,Performance,,True
FB003418,USR02778,TOOL012,2025-11-08,-1.0,"Too slow, crashes often.",General Feedback,NEGATIVE,True
FB002801,USR00677,TOOL007,2025-02-11,3.0,Really love using this tool daily!,Support,Neutral,0
FB002773,USR02768,TOOL004,2025-11-01,5.0,Incredibly fast and accurate responses.,Feature Request,positive,0
FB002070,USR00637,TOOL008,2025-03-21,3.0,asdfjkl;,General Feedback,Negative,No
FB000619,USR01896,TOOL004,2025-11-24,0.0,Game changer for my workflow. â€™ â€œ,General Feedback,NEGATIVE,N/A
FB003054,USR01576,TOOL008,2025-02-18,4.0,Many bugs and the UI is confusing.,General Feedback,N/A,0
FB002896,USR02968,TOOL006,2024-11-24,3.0,Customer support is terrible.,General Feedback,N/A,
FB003606,USR00589,TOOL001,2025-04-25,1.0,Best AI tool I have used so far.,Performance,Negative,True
FB001700,USR00658,TOOL009,2025-02-25,4.0,Incredibly fast and accurate responses.,Performance,Negative,
FB001151,USR01314,TOOL002,2025-07-10,5.0,Very expensive for what it offers.,N/A,,
FB001794,USR00338,TOOL009,2025-11-18,5.0,N/A,N/A,positive,0
FB000189,USR01201,TOOL008,2024-05-24,5.0,.,bug report,positive,No
FB002226,USR01428,TOOL001,2026-01-31,0.0,Very expensive for what it offers.,N/A,positive,
FB000843,USR02501,TOOL010,2024-10-07,5.0,Best AI tool I have used so far.,Support,positive,1
FB000590,USR00568,TOOL005,2025-03-31,5.0,Game changer for my workflow.,,NEGATIVE,True
FB000291,USR02996,TOOL004,2025-01-03,3.0,Really love using this tool daily!,bug report,Negative,N/A
FB003339,USR01596,TOOL006,2025-03-17,2.0,Really love using this tool daily!,Performance,Neutral,N/A
FB002654,USR02090,TOOL008,2024-06-20,5.0,Many bugs and the UI is confusing.,Performance,Negative,No
FB002342,USR02679,TOOL012,2024-11-19,9.0,N/A,FEATURE REQUEST,Neutral,1
FB001446,USR00228,TOOL009,2025-01-18,1.0,Average product.,Performance,,No
FB002520,USR01646,TOOL006,2025-07-31,5.0,Average product.,N/A,Neutral,0
FB003983,USR01215,TOOL003,2025-12-10,2.0,Game changer for my workflow.,bug report,Neutral,True
FB000943,USR02108,TOOL005,2026-01-09,4.0,Average product.,,NEGATIVE,0
FB003269,USR01611,TOOL002,2025-04-12,4.0,N/A,Performance,Neutral,False
FB000669,USR01444,TOOL001,2025-07-28,4.0,Really love using this tool daily!,bug report,NEGATIVE,Yes
FB003186,USR00319,TOOL011,2025-02-12,2.0,"Disappointing results, expected better.",FEATURE REQUEST,positive,Yes
FB000682,USR00182,TOOL005,2025-03-28,2.0,"It is okay, nothing special.",N/A,Positive,N/A
FB001973,USR02712,TOOL009,2026-02-07,4.0,Many bugs and the UI is confusing. â€™ â€œ,Performance,Positive,
FB000085,USR00469,TOOL006,,0.0,N/A,Feature Request,NEGATIVE,True
FB000803,USR02676,TOOL005,2024-11-02,3.0,"Disappointing results, expected better.",Support,Negative,0
FB000060,USR01416,TOOL012,2026-03-25,3.0,Customer support is terrible.,Support,NEGATIVE,1
FB001103,USR00045,TOOL005,,0.0,Incredibly fast and accurate responses.,Performance,Negative,Yes
FB002143,USR02204,TOOL002,2025-07-29,0.0,asdfjkl;,Feature Request,NEGATIVE,False
FB001541,USR02146,TOOL010,2025-08-20,1.0,Incredibly fast and accurate responses.,N/A,N/A,Yes
FB002857,USR00830,TOOL009,2026-05-10,-1.0,Really love using this tool daily!,Performance,,No
FB001774,USR02286,TOOL003,2025-05-21,2.0,Many bugs and the UI is confusing.,Support,N/A,Yes
FB000142,USR01768,TOOL003,2025-01-29,5.0,Best AI tool I have used so far. â€™ â€œ,bug report,positive,0
FB003317,USR02113,TOOL002,2025-03-13,9.0,.,Other,positive,False
FB001022,USR00410,TOOL008,,4.0,Average product.,bug report,,No
FB001764,USR01827,TOOL003,2025-11-25,5.0,Customer support is terrible.,Support,Positive,True
FB003524,USR00813,TOOL003,2025-01-11,3.0,"Too slow, crashes often.",Pricing,NEGATIVE,False
FB002437,USR02600,TOOL004,2025-05-05,-1.0,,Feature Request,positive,0
FB002719,USR01297,TOOL007,2025-02-26,5.0,Many bugs and the UI is confusing.,Feature Request,N/A,Yes
FB001318,USR02663,TOOL001,2025-07-08,2.0,Really love using this tool daily!,Feature Request,Neutral,No
FB003039,USR02909,TOOL010,2026-05-26,1.0,Game changer for my workflow.,General Feedback,Negative,False
FB002230,USR02365,TOOL004,2024-12-17,4.0,"It is okay, nothing special.",Bug Report,Negative,N/A
FB000546,USR00428,TOOL002,2025-01-09,5.0,Incredibly fast and accurate responses.,FEATURE REQUEST,Negative,
FB000236,USR00561,TOOL003,2024-10-18,1.0,Does the job but nothing more.,Performance,Positive,No
FB002641,USR01264,TOOL009,2025-11-24,2.0,asdfjkl;,N/A,,No
FB000100,USR01813,TOOL007,2025-08-21,3.0,,Bug Report,N/A,N/A
FB000285,USR02752,TOOL010,2024-07-30,3.0,"It is okay, nothing special.",FEATURE REQUEST,positive,True
FB002276,USR01247,TOOL003,2024-12-08,4.0,Does the job but nothing more.,Performance,NEGATIVE,Yes
FB002509,USR02413,TOOL008,2026-04-26,6.0,Best AI tool I have used so far.,Other,,No
FB000096,USR02667,TOOL003,2025-10-12,4.0,Customer support is terrible.,Feature Request,NEGATIVE,0
FB000791,USR02715,TOOL003,,4.0,1234,FEATURE REQUEST,positive,No
FB001052,USR02291,TOOL003,2026-02-24,2.0,,Support,positive,
FB000989,USR02202,TOOL010,2025-10-08,3.0,Saves me hours of work every week.,N/A,Negative,
FB001598,USR00972,TOOL003,2025-09-07,5.0,Really love using this tool daily!,Bug Report,N/A,0
FB002963,USR00288,TOOL001,2024-05-26,4.0,"It is okay, nothing special.",bug report,N/A,True
FB000652,USR00408,TOOL004,2026-03-05,5.0,"Too slow, crashes often.",Other,Negative,Yes
FB003657,USR01929,TOOL010,2025-02-19,3.0,Customer support is terrible.,Pricing,Neutral,No
FB002495,USR00056,TOOL007,2024-07-10,5.0,,Pricing,,Yes
FB003364,USR00970,TOOL008,2025-05-29,5.0,"Too slow, crashes often.",Bug Report,,True
FB003721,USR00607,TOOL007,2026-05-10,1.0,Incredibly fast and accurate responses.,Pricing,positive,False
FB000274,USR02268,TOOL007,2025-09-16,5.0,"It is okay, nothing special.",Performance,Neutral,No
FB002828,USR02083,TOOL003,2024-05-28,2.0,,Support,Negative,1
FB000568,USR00373,TOOL003,2024-10-19,3.0,.,N/A,Negative,0
FB000364,USR00918,TOOL006,,5.0,1234,N/A,N/A,N/A
FB003486,USR99695,TOOL003,2024-06-03,2.0,,Support,N/A,Yes
FB003892,USR01585,TOOL011,2025-11-11,5.0,Does the job but nothing more.,FEATURE REQUEST,N/A,
FB001900,USR02744,TOOL003,2026-01-19,5.0,Saves me hours of work every week.,Bug Report,N/A,No
FB003480,USR02202,TOOL009,2026-04-14,2.0,Customer support is terrible. â€™ â€œ,FEATURE REQUEST,Negative,
FB002096,USR99946,TOOL002,2025-02-08,2.0,Does the job but nothing more.,General Feedback,,False
FB003136,USR01550,TOOL008,2024-07-31,1.0,Really love using this tool daily!,General Feedback,Negative,Yes
FB003043,USR02880,TOOL011,2025-09-12,3.0,Game changer for my workflow.,N/A,NEGATIVE,N/A
FB002348,USR02425,TOOL003,2025-02-04,3.0,Really love using this tool daily!,FEATURE REQUEST,positive,False
FB000341,USR01922,TOOL001,2027-03-17,2.0,Many bugs and the UI is confusing.,,,Yes
FB002161,USR00799,TOOL007,2025-10-18,2.0,Incredibly fast and accurate responses.,Other,positive,False
FB003032,USR00779,TOOL006,2026-02-21,4.0,Really love using this tool daily!,General Feedback,Positive,False
FB001947,USR02492,TOOL001,2025-10-31,2.0,"It is okay, nothing special.",Support,Positive,
FB000519,USR01687,TOOL007,2025-08-27,3.0,.,,Negative,False
FB000444,USR02092,TOOL001,2025-02-22,5.0,"It is okay, nothing special.",Support,Positive,Yes
FB003016,USR01845,TOOL003,,2.0,Best AI tool I have used so far.,Bug Report,,False
FB000239,USR00420,TOOL010,2025-04-12,7.0,Game changer for my workflow.,N/A,N/A,No
FB003423,USR02117,TOOL003,2025-04-17,5.0,asdfjkl;,Bug Report,Negative,N/A
FB000374,USR01715,TOOL010,2024-07-19,5.0,Really love using this tool daily!,Pricing,positive,0
FB002334,USR01446,TOOL006,2025-09-20,1.0,,Other,Neutral,
FB001365,USR02126,TOOL003,2027-03-09,5.0,Saves me hours of work every week.,Bug Report,Positive,Yes
FB000905,USR00201,TOOL012,2024-12-17,4.0,,General Feedback,NEGATIVE,1
FB002148,USR02863,TOOL008,2025-04-20,5.0,,Other,Positive,0
FB001255,USR00161,TOOL011,2026-03-15,1.0,Game changer for my workflow.,bug report,positive,True
FB001977,USR02343,TOOL007,2025-10-20,3.0,"Too slow, crashes often.",Feature Request,Neutral,No
FB003095,USR00726,TOOL007,2024-11-15,1.0,"Disappointing results, expected better.",bug report,N/A,True
FB003340,USR01585,TOOL008,2025-02-26,2.0,Saves me hours of work every week.,N/A,Positive,
FB000435,USR00538,TOOL001,2024-05-18,0.0,Incredibly fast and accurate responses.,General Feedback,Negative,No
FB001157,USR00826,TOOL001,2025-01-29,4.0,1234,Performance,,True
FB003108,USR00329,TOOL002,2025-07-29,4.0,!!!!!,bug report,Neutral,0
FB000011,USR02167,TOOL005,2024-07-09,4.0,Saves me hours of work every week.,,Negative,Yes
FB002089,USR01670,TOOL001,2025-08-14,8.0,Very expensive for what it offers.,Performance,NEGATIVE,N/A
FB001962,USR00138,TOOL005,,2.0,!!!!!,,NEGATIVE,No
FB003218,USR01103,TOOL001,2025-08-31,0.0,Saves me hours of work every week.,Support,N/A,N/A
FB000817,USR99165,TOOL006,2026-03-19,3.0,Best AI tool I have used so far.,Pricing,Neutral,True
FB000201,USR00865,TOOL012,2024-10-29,1.0,Game changer for my workflow.,Feature Request,Positive,Yes
FB002880,USR02030,TOOL003,2024-12-23,5.0,Game changer for my workflow.,N/A,Neutral,
FB001771,USR01998,TOOL003,2024-07-25,4.0,.,bug report,,
FB001890,USR02299,TOOL012,2025-09-14,0.0,N/A,Support,NEGATIVE,0
FB003493,USR02764,TOOL004,2025-05-30,1.0,Average product.,Feature Request,,False
